75000,20,0.506359,26.747667,0.021026,0.011303,0.032329
80000,3,0.520541,1.074354,0.026732,0.141982,0.168714
80000,5,0.521075,2.560719,0.025326,0.068037,0.093363
80000,10,0.515198,8.554502,0.023572,0.028643,0.052216
80000,15,0.520645,16.445362,0.024709,0.019034,0.043743
80000,20,0.523774,29.219854,0.022389,0.012241,0.034630
85000,3,0.549213,1.148121,0.027651,0.142507,0.170158
85000,5,0.541672,2.861636,0.029796,0.089480,0.119276
85000,10,0.548484,9.538069,0.027210,0.036432,0.063642
85000,15,0.541430,17.555579,0.024952,0.022747,0.047698
85000,20,0.548260,32.421727,0.025772,0.014939,0.040711
90000,3,0.715049,1.237436,0.029102,0.151473,0.180575
90000,5,0.712197,3.062093,0.030102,0.091000,0.121101
90000,10,0.716977,10.189622,0.028264,0.037641,0.065905
90000,15,0.710574,18.866735,0.026680,0.023830,0.050510
90000,20,0.712951,34.818565,0.027045,0.015664,0.042710
95000,3,0.644857,1.207392,0.028426,0.141927,0.170353
95000,5,0.649355,3.059466,0.029056,0.086534,0.115590
95000,10,0.657878,10.117640,0.027948,0.036942,0.064890
95000,15,0.711545,20.450521,0.028963,0.024253,0.053216
95000,20,0.715686,37.520362,0.028253,0.016414,0.044667
100000,3,0.730373,1.468734,0.036956,0.204242,0.241198
100000,5,0.677851,2.930668,0.030212,0.089100,0.119312
100000,10,0.668535,9.646749,0.029184,0.038861,0.068045
100000,15,0.715573,21.855083,0.030435,0.025405,0.055840
100000,20,0.726960,35.244312,0.029857,0.017499,0.047356
105000,3,0.755986,1.551645,0.038321,0.213652,0.251973
105000,5,0.745630,3.420853,0.034764,0.101934,0.136698
105000,10,0.750542,11.150147,0.032766,0.043908,0.076674
105000,15,0.689782,21.486995,0.029056,0.024151,0.053206
105000,20,0.748045,37.813483,0.031614,0.018340,0.049953
110000,3,0.758061,1.618241,0.038707,0.216129,0.254836
110000,5,0.764991,3.617578,0.036297,0.129821,0.166118
110000,10,0.760003,11.985317,0.035595,0.055997,0.091592
110000,15,0.760868,24.752951,0.032940,0.026904,0.059843
110000,20,0.723383,38.936354,0.032254,0.022259,0.054514
115000,3,0.771014,1.701592,0.040053,0.219372,0.259425
115000,5,0.772918,3.774978,0.037589,0.133308,0.170897
115000,10,0.772795,12.545786,0.036199,0.057455,0.093653
115000,15,0.719479,24.607626,0.031263,0.025627,0.056890
115000,20,0.771206,42.056984,0.034107,0.023292,0.057399
120000,3,0.728009,1.534915,0.038626,0.209105,0.247731
120000,5,0.732994,3.692159,0.036173,0.123385,0.159558
120000,10,0.757154,12.851498,0.036292,0.054118,0.090410
120000,15,0.785306,27.784485,0.034945,0.028403,0.063348
120000,20,0.776154,43.876356,0.034097,0.022399,0.056496
125000,3,0.819876,1.773132,0.045586,0.240921,0.286507
125000,5,0.813744,4.243835,0.042257,0.138158,0.180415
125000,10,0.816879,14.129802,0.039863,0.057206,0.097070
125000,15,0.811295,30.205260,0.039371,0.034958,0.074329
125000,20,0.789669,48.152532,0.039399,0.024770,0.064169
130000,3,0.819049,1.834757,0.044820,0.243290,0.288110
130000,5,0.829241,4.408302,0.044447,0.139983,0.184430
130000,10,0.761190,13.649598,0.038012,0.054389,0.092400
130000,15,0.812187,31.940990,0.042026,0.037423,0.079449
130000,20,0.810726,49.302673,0.038171,0.024076,0.062247
135000,3,1.084134,1.896315,0.048036,0.307780,0.355816
135000,5,1.084994,4.592965,0.045996,0.143062,0.189058
135000,10,1.084547,15.352883,0.042640,0.060504,0.103144
135000,15,1.040746,31.542724,0.041647,0.036565,0.078212
135000,20,1.089782,52.460939,0.038800,0.024344,0.063144
140000,3,1.027279,1.855166,0.045222,0.284964,0.330186
140000,5,1.042998,4.497460,0.043342,0.135512,0.178855
140000,10,1.110711,16.132045,0.044199,0.062451,0.106650
140000,15,1.075533,34.127074,0.042888,0.037359,0.080247
140000,20,1.076299,53.755394,0.039819,0.024913,0.064731
145000,3,1.041644,1.915816,0.046547,0.288809,0.335356
145000,5,1.044888,4.726623,0.046249,0.139727,0.185976
145000,10,1.128847,16.936930,0.046015,0.063762,0.109777
145000,15,1.090270,32.314543,0.043745,0.038491,0.082236
145000,20,1.097152,57.057026,0.042373,0.025980,0.068353
150000,3,1.059036,2.019025,0.049606,0.292545,0.342151
150000,5,1.163900,5.297249,0.050748,0.153233,0.203981
150000,10,1.149743,17.611017,0.046496,0.064065,0.110560
150000,15,1.112027,32.622477,0.044935,0.039545,0.084480
150000,20,1.126417,59.479092,0.043249,0.027145,0.070394
155000,3,1.175145,2.263442,0.055459,0.327228,0.382688
155000,5,1.165864,5.511639,0.053646,0.156119,0.209765
155000,10,1.162489,18.457213,0.049943,0.068373,0.118316
155000,15,1.105654,34.173694,0.047070,0.040805,0.087874
155000,20,1.137468,62.363080,0.045724,0.027310,0.073034
160000,3,1.184936,2.391229,0.055831,0.319360,0.375191
160000,5,1.184115,5.645998,0.051240,0.158602,0.209842
160000,10,1.176845,18.505378,0.048179,0.064997,0.113176
160000,15,1.132044,35.922342,0.048428,0.042984,0.091412
160000,20,1.154667,64.751928,0.046535,0.028532,0.075067
165000,3,1.205159,2.395126,0.056590,0.325919,0.382510
165000,5,1.097912,5.621580,0.053950,0.185472,0.239421
165000,10,1.148201,19.959268,0.054459,0.084054,0.138514
165000,15,1.231713,38.288207,0.051252,0.053565,0.104817
165000,20,1.242884,71.922530,0.054662,0.036645,0.091306
170000,3,1.157359,2.415674,0.055921,0.316835,0.372756
170000,5,1.248108,6.612700,0.062961,0.214983,0.277944
170000,10,1.265482,22.027345,0.060425,0.092221,0.152646
170000,15,1.226370,39.468810,0.053355,0.056258,0.109613
170000,20,1.265536,75.122482,0.057151,0.039006,0.096157
175000,3,1.562098,2.771397,0.063833,0.355166,0.418999
175000,5,1.551063,6.760859,0.064586,0.217213,0.281798
175000,10,1.565254,22.699739,0.060947,0.092877,0.153824
175000,15,1.518320,40.899053,0.054301,0.054915,0.109216
175000,20,1.507002,78.208598,0.056272,0.038029,0.094301
180000,3,1.669482,2.855084,0.064797,0.371582,0.436379
180000,5,1.668330,6.996033,0.065830,0.229943,0.295774
180000,10,1.618009,22.144494,0.058723,0.087096,0.145818
180000,15,1.657391,43.535221,0.057690,0.057377,0.115067
180000,20,1.640235,78.475107,0.056766,0.037349,0.094115
185000,3,1.570631,2.776740,0.065471,0.342352,0.407823
185000,5,1.599085,6.839129,0.065278,0.212663,0.277941
185000,10,1.678944,24.362022,0.064212,0.096726,0.160938
185000,15,1.650045,45.039854,0.058444,0.056424,0.114868
185000,20,1.646214,83.262622,0.058982,0.039103,0.098085
190000,3,1.688550,3.033716,0.070109,0.369702,0.439811
190000,5,1.688119,7.627897,0.069849,0.227021,0.296870
190000,10,1.526220,23.487144,0.062633,0.093002,0.155635
190000,15,1.687106,47.517861,0.061360,0.058899,0.120260
190000,20,1.647808,85.794168,0.061674,0.040794,0.102468
195000,3,1.712769,3.113692,0.069745,0.377013,0.446758
195000,5,1.702488,7.301272,0.071591,0.237182,0.308774
195000,10,1.704137,22.846245,0.065141,0.096567,0.161708
195000,15,1.653971,49.128360,0.063855,0.059174,0.123029
195000,20,1.698282,78.384424,0.060903,0.041448,0.102351
200000,3,1.596665,3.126625,0.080288,0.454143,0.534431
200000,5,1.639878,7.161036,0.071499,0.231281,0.302780
200000,10,1.697402,23.833674,0.067072,0.099049,0.166121
200000,15,1.679759,49.236614,0.062063,0.058903,0.120966
200000,20,1.672685,81.312155,0.060394,0.040015,0.100409
